id,DIAC1_2,DIAC1_3,DIAC4_1,DIAC5_1,ANT2_1,CLIM1_3,CLIM2_5,TFV_G11_GROUP,LITH1_1,LITH2_2,LITH4_2,DEM1_1,DEM2_4,DEM4_1,geometry,,,,,,,,,
144,0.175,3.577,2.550751574,4.8,814.3443711,24.53144266,-13.58024691,Conifères,0.6931471808,8.36E-12,1.000000802,2012,32,80,list(c(657839.612752655,658216.9442,658372.4438,657995.1123,657839.6128,6153568.252,6154034.751,6153908.974,6153442.475,6153568.25211534))
92,0.448,9.678,9.899966637,67,24.37810706,10.59032176,-13.58024691,Conifères,0.6942660886,0.0002396967627,0.9997568096,2183,22,281,list(c(652581.852644477,652920.6217,652755.5508,652416.7818,652581.8526,6153626.827,6153131.615,6153018.692,6153513.904,6153626.82728938))
181,0.197,4.797,4.850498199,37,322.0263647,11.11681204,-13.58024691,Conifères,1.015363767,0.3452152283,0.6547740988,2321,27,256,list(c(652705.441118466,653295.1362,653332.0441,652742.349,652705.4411,6153993.733,6154104.457,6153907.892,6153797.168,6153993.73339695))
182,0.22,11.143,5.493080693,46.4,0,0.00896458987,-13.0952381,Conifères,0.6931471808,8.36E-12,0.9999999499,2179,22,47,list(c(652016.068005813,651912.7175,651715.7069,651819.0574,652016.068,6153544.175,6152953.143,6152987.594,6153578.625,6153544.17525625))
147,0.117,2.169,7.944811548,-52.4,879.6068734,23.83940621,-12.5,Conifères,0.6931471808,8.36E-12,1.000011475,2072,34,63,list(c(657566.099915513,658014.0628,658147.1163,657699.1535,657566.0999,6153859.269,6154258.43,6154109.109,6153709.949,6153859.26946566))
5,0.015,-0.565,1.311809111,-212,0,4.503801911,-13.92405063,Conifères,0.6931471808,8.36E-12,1.000000142,2116,31,161,list(c(636091.588732769,635970.7861,636166.6905,636287.4931,636091.5887,6152408.702,6152996.415,6153036.683,6152448.97,6152408.70210139))
71,0.08,-0.266,3.354478501,32.4,729.129405,14.65732192,-19.6969697,Conifères,0.6915804821,8.36E-12,0.8940073063,2397,30,255,list(c(633075.97019136,633652.6208,633597.3699,633020.7192,633075.9702,6151188.372,6151022.619,6150830.402,6150996.155,6151188.37224923))
75,0.12,0.473,1.576257544,-49,28.65796439,6.564707987,-16.43835616,Conifères,0.6931471808,8.36E-12,1.000000033,2426,27,248,list(c(634752.427176163,635312.6206,635384.255,634824.0615,634752.4272,6153254.255,6153469.158,6153282.427,6153067.524,6153254.2550719))
126,0.041,1.018,3.08714272,114.6,454.7415658,11.40657304,-19.6969697,Conifères,0.6931471808,8.36E-12,0.9999992394,2399,37,91,list(c(635199.934373416,634616.7322,634663.7253,635246.9275,635199.9344,6151764.138,6151905.118,6152099.518,6151958.539,6151764.13824894))
133,0.053,0.316,3.288374191,-37.2,76.9718259,10.36857917,-19.6969697,Conifères,0.6931471807,8.36E-12,0.9999801495,2411,32,79,list(c(635294.51586139,634808.6349,634691.2942,635177.1751,635294.5159,6152483.193,6152131.17,6152293.131,6152645.153,6152483.19269085))
177,0.266,5.918,7.184304702,51.2,405.2212678,25.14381147,-16,Conifères,1.014518818,0.6574023959,0.3425973868,2189,28,161,list(c(659438.837084738,659359.4024,659161.1629,659240.5976,659438.8371,6156943.736,6156349.018,6156375.496,6156970.214,6156943.73624636))
103,0.347,4.815,4.995096276,0.2,302.2269696,19.42840306,-16.21621622,Conifères,1.037091664,0.5512303737,0.4487698687,2074,31,138,list(c(657790.402373618,657846.603,658045.7237,657989.5231,657790.4024,6156395.872,6156993.235,6156974.501,6156377.139,6156395.87242227))
105,0.041,-0.525,4.91332764,9.4,427.5554768,30.82304334,-13.41463415,Conifères,0.8114815698,0.06356608564,0.9364385945,2115,29,85,list(c(660425.277414195,659830.4119,659804.3031,660399.1686,660425.2774,6156217.545,6156139.218,6156337.507,6156415.833,6156217.54486509))
153,0.527,24.11,8.251222177,162.8,3.237024509,30.74582924,-12.79069767,Conifères,1.039102214,0.4751315205,0.5248694156,1956,30,244,list(c(660721.45598439,660816.7392,660619.2772,660523.994,660721.456,6156428.804,6155836.418,6155804.657,6156397.043,6156428.8044244))
40,0.047,1.04,1.649469522,50,0,12.09770589,-13.92405063,Conifères,1.013952746,0.3408704184,0.6591295566,2336,23,177,list(c(654296.799677745,654442.7395,654636.733,654490.7933,654296.7997,6156416.568,6156998.549,6156949.902,6156367.922,6156416.56809548))
173,0.093,-0.232,2.58309304,-23.4,297.9424152,12.12929024,-13.92405063,Conifères,1.032194348,0.5865385805,0.4134626981,2324,25,211,list(c(654257.803975019,653863.3975,653712.6794,654107.0859,654257.804,6157120.586,6156668.432,6156799.9,6157252.055,6157120.58600107))
129,0.026,0.037,1.98059456,34.8,191.5663215,20.935735,-17.14285714,Conifères,1.039713848,0.5026514165,0.4973491935,2198,12,156,list(c(607668.937735204,607495.3558,607686.8033,607860.3852,607668.9377,6157193.916,6157768.259,6157826.119,6157251.777,6157193.91604561))
175,0.019,-0.573,2.72827988,23,334.408203,11.75825181,-11.76470588,Conifères,0.6930518526,8.36E-12,0.9727608651,2249,32,293,list(c(654760.444169656,654203.5974,654278.0745,654834.9213,654760.4442,6158036.596,6158260.027,6158445.643,6158222.211,6158036.59589722))
96,0.15,0.303,1.095172706,10,5.337229794,11.82441701,-11.76470588,Conifères,0.8004629692,0.05558116166,0.9444212201,2294,34,300,list(c(655017.22556752,654460.3788,654534.8559,655091.7027,655017.2256,6158679.882,6158903.313,6159088.929,6158865.497,6158679.88188144))
223,0.112,2.386,2.642258009,-10.6,173.8614754,27.96328322,-13.63636364,Conifères,0.6888694434,8.36E-12,0.8307812505,2241,33,148,list(c(601422.663099324,601505.4029,601307.3136,601224.5739,601422.6631,6159780.03,6159185.762,6159158.182,6159752.45,6159780.02983885))
97,0.241,11.724,3.221961934,37.4,0,11.45624291,-14.28571429,Conifères,0.6915731595,8.36E-12,0.8937731572,2278,27,107,list(c(655164.881345374,655279.8241,655083.5283,654968.5856,655164.8813,6159766.372,6159177.484,6159139.17,6159728.057,6159766.37153593))
224,0.074,1.477,1.599967496,22.4,636.9087727,32.22255429,-20,Conifères,0.683207097,8.36E-12,0.7532126118,2195,28,117,list(c(601543.494184167,601934.1878,601782.399,601391.7054,601543.4942,6161052.442,6160597.076,6160466.845,6160922.211,6161052.44247652))
201,0.089,1.114,1.686841741,11,110.4836075,18.15536646,-17.56756757,Conifères,0.9554033215,8.36E-12,0.7818849325,2253,17,196,list(c(620478.11303514,620662.8532,620853.137,620668.3968,620478.113,6163785.989,6164356.841,6164295.261,6163724.409,6163785.98945055))
140,0.379,9.839,3.979048328,31,0,20.46285582,-20.89552239,Conifères,0.8532874265,8.36E-12,0.9021723686,2307,13,255,list(c(619578.867894814,619895.2705,619725.3393,619408.9367,619578.8679,6165453.792,6164943.998,6164838.531,6165348.324,6165453.79171516))
208,0.063,0.491,0.5616477296,7,0,23.17485061,-20.28985507,Conifères,1.034883709,0.5694364082,8.36E-12,2204,12,143,list(c(617979.763911862,617965.5484,618165.4923,618179.7078,617979.7639,6166413.163,6167012.995,6167017.733,6166417.902,6166413.16323967))
209,0.076,0.255,2.62454159,7,0,19.9488491,-16,Conifères,0.975900757,0.2238993044,0.005704142786,2156,12,158,list(c(618232.849937614,618218.6344,618418.5783,618432.7938,618232.8499,6166173.429,6166773.261,6166777.999,6166178.168,6166173.42907159))
206,0.125,1.477,2.209503087,50.4,369.9783901,22.64792677,-21.53846154,Conifères,1.101815539,0.03378042793,0.4876421723,2216,24,196,list(c(619384.574180778,619370.3587,619570.3025,619584.518,619384.5742,6166370.276,6166970.107,6166974.846,6166375.014,6166370.27584284))
204,0.064,-0.247,5.3723154,7,86.78170115,14.4462849,-18.30985915,Conifères,0.6828914297,8.36E-12,0.7498225757,2313,23,156,list(c(620408.003951997,620302.2215,620499.0887,620604.8711,620408.004,6166693.713,6167284.314,6167319.575,6166728.973,6166693.71253418))
207,0.097,1.462,2.728684826,4,0,23.29923274,-20.28985507,Conifères,1.022969678,0.6286946913,8.36E-12,2263,10,164,list(c(617582.421080829,618182.412,618183.5114,617583.5205,617582.4211,6167252.115,6167255.413,6167055.416,6167052.118,6167252.11470002))
4,0.137,6.889,6.065372524,29.6,440.1256172,10.40677762,-21.53846154,Conifères,0.539720795,8.36E-12,8.36E-12,2216,28,90,list(c(621412.995330523,620822.5443,620787.0047,621377.4557,621412.9953,6167892.401,6167785.782,6167982.599,6168089.218,6167892.40096374))
44,0.12,3.621,2.707231242,1,0,22.76926421,-19.11764706,Conifères,0.9809490958,0.2624498616,8.36E-12,2249,9,132,list(c(618350.608019866,618353.9063,618153.9093,618150.611,618350.608,6167905.708,6167305.717,6167304.618,6167904.609,6167905.70842457))
700,0.039,0.64,2.965240547,9,351.057707,4.944163406,-14.81481481,Conifères,0.6931471808,8.36E-12,8.36E-12,2078,22,216,list(c(632856.31912,633069.3571,633256.3256,633043.2876,632856.3191,6168957.258,6169518.163,6169447.151,6168886.245,6168957.25803166))
130,0.021,-0.201,1.038740913,-131.2,139.0587268,12.23389356,-19.6969697,Mixte,0.6923295478,8.36E-12,0.9222767583,2354,37,153,list(c(634691.993392293,634404.1816,634579.6696,634867.4814,634691.9934,6151162.21,6151688.674,6151784.611,6151258.147,6151162.21007319))
160,0.15,1.018,1.962972986,141.6,842.3962756,14.08038034,-20,Mixte,0.8452757346,0.09074450759,0.9092530099,2365,35,79,list(c(637315.220236017,636872.9231,636737.7799,637180.077,637315.2202,6150155.684,6149750.254,6149897.687,6150303.116,6150155.68388736))
165,0.02,-0.031,2.532562401,0,0,22.9548326,-13.41463415,Mixte,0.4004310869,8.36E-12,8.36E-12,2268,20,56,list(c(624986.991975771,624443.0796,624358.6473,624902.5597,624986.992,6143175.885,6142922.588,6143103.892,6143357.189,6143175.88485619))
705,0.05,0.392,2.225449638,-28.6,260.1661831,4.456157163,-14.81481481,Mixte,0.6922798499,8.36E-12,8.36E-12,2077,26,236,list(c(633191.972001804,633551.2395,633711.4224,633352.1548,633191.972,6168686.793,6169167.342,6169047.586,6168567.037,6168686.79313847))
